Event_Year;Event_Name;Runner_Gender;Runner_Age;AG;Running_Time_sec;Running_Time_min;Speed_km_h
2005;Hallwilerseelauf;Male;44;M40;8241;137.35;9.22
2018;Hallwilerseelauf;Male;38;M35;8241;137.35;9.22
2016;Hallwilerseelauf;Male;49;M45;8241;137.35;9.22
2016;Hallwilerseelauf;Male;55;M55;8241;137.35;9.22
2019;Hallwilerseelauf;Male;46;M45;8242;137.37;9.22
2012;Hallwilerseelauf;Male;26;M25;8242;137.37;9.22
2008;Hallwilerseelauf;Male;54;M50;8243;137.38;9.21
2006;Hallwilerseelauf;Male;35;M35;8243;137.38;9.21
2011;Hallwilerseelauf;Male;29;M25;8244;137.4;9.21
2008;Hallwilerseelauf;Male;46;M45;8245;137.42;9.21
2015;Hallwilerseelauf;Male;30;M30;8245;137.42;9.21
2018;Hallwilerseelauf;Male;70;M70;8245;137.42;9.21
2004;Hallwilerseelauf;Male;24;M20;8245;137.42;9.21
2013;Hallwilerseelauf;Male;37;M35;8245;137.42;9.21
2013;Hallwilerseelauf;Male;70;M70;8246;137.43;9.21
2004;Hallwilerseelauf;Male;41;M40;8246;137.43;9.21
2009;Hallwilerseelauf;Male;36;M35;8247;137.45;9.21
2016;Hallwilerseelauf;Male;47;M45;8247;137.45;9.21
2014;Hallwilerseelauf;Male;40;M40;8248;137.47;9.21
2013;Hallwilerseelauf;Male;63;M60;8248;137.47;9.21
2012;Hallwilerseelauf;Male;40;M40;8248;137.47;9.21
2016;Hallwilerseelauf;Male;64;M60;8249;137.48;9.21
2009;Hallwilerseelauf;Male;63;M60;8250;137.5;9.21
2008;Hallwilerseelauf;Male;32;M30;8251;137.52;9.21
2018;Hallwilerseelauf;Male;57;M55;8251;137.52;9.21
2010;Hallwilerseelauf;Male;54;M50;8253;137.55;9.2
2013;Hallwilerseelauf;Male;41;M40;8253;137.55;9.2
2003;Hallwilerseelauf;Male;46;M45;8253;137.55;9.2
2016;Hallwilerseelauf;Male;29;M25;8253;137.55;9.2
2001;Hallwilerseelauf;Male;25;M25;8253;137.55;9.2
2016;Hallwilerseelauf;Male;41;M40;8254;137.57;9.2
2008;Hallwilerseelauf;Male;42;M40;8254;137.57;9.2
2014;Hallwilerseelauf;Male;58;M55;8254;137.57;9.2
2018;Hallwilerseelauf;Male;50;M50;8255;137.58;9.2
2005;Hallwilerseelauf;Male;31;M30;8256;137.6;9.2
2009;Hallwilerseelauf;Male;38;M35;8256;137.6;9.2
2009;Hallwilerseelauf;Male;66;M65;8256;137.6;9.2
2007;Hallwilerseelauf;Male;46;M45;8256;137.6;9.2
2018;Hallwilerseelauf;Male;41;M40;8256;137.6;9.2
2008;Hallwilerseelauf;Male;70;M70;8257;137.62;9.2
2009;Hallwilerseelauf;Male;49;M45;8257;137.62;9.2
2009;Hallwilerseelauf;Male;40;M40;8257;137.62;9.2
2018;Hallwilerseelauf;Male;63;M60;8257;137.62;9.2
2019;Hallwilerseelauf;Male;50;M50;8259;137.65;9.2
2003;Hallwilerseelauf;Male;20;M20;8259;137.65;9.2
2015;Hallwilerseelauf;Male;50;M50;8259;137.65;9.2
2018;Hallwilerseelauf;Male;48;M45;8259;137.65;9.2
2006;Hallwilerseelauf;Male;37;M35;8260;137.67;9.2
2008;Hallwilerseelauf;Male;38;M35;8260;137.67;9.2
2016;Hallwilerseelauf;Male;23;M20;8260;137.67;9.2
2017;Hallwilerseelauf;Male;61;M60;8260;137.67;9.2
2019;Hallwilerseelauf;Male;31;M30;8261;137.68;9.19
2018;Hallwilerseelauf;Male;35;M35;8261;137.68;9.19
2006;Hallwilerseelauf;Male;46;M45;8261;137.68;9.19
2004;Hallwilerseelauf;Male;45;M45;8262;137.7;9.19
2001;Hallwilerseelauf;Male;73;M70;8262;137.7;9.19
2005;Hallwilerseelauf;Male;41;M40;8263;137.72;9.19
2018;Hallwilerseelauf;Male;46;M45;8263;137.72;9.19
2002;Hallwilerseelauf;Male;53;M50;8263;137.72;9.19
2010;Hallwilerseelauf;Male;41;M40;8264;137.73;9.19
2008;Hallwilerseelauf;Male;41;M40;8264;137.73;9.19
2008;Hallwilerseelauf;Male;46;M45;8264;137.73;9.19
2011;Hallwilerseelauf;Male;48;M45;8264;137.73;9.19
2012;Hallwilerseelauf;Male;43;M40;8264;137.73;9.19
2017;Hallwilerseelauf;Male;50;M50;8265;137.75;9.19
2015;Hallwilerseelauf;Male;75;M75;8265;137.75;9.19
2009;Hallwilerseelauf;Male;41;M40;8266;137.77;9.19
2014;Hallwilerseelauf;Male;19;M18;8266;137.77;9.19
2014;Hallwilerseelauf;Male;47;M45;8267;137.78;9.19
2019;Hallwilerseelauf;Male;60;M60;8267;137.78;9.19
2017;Hallwilerseelauf;Male;52;M50;8267;137.78;9.19
2008;Hallwilerseelauf;Male;63;M60;8268;137.8;9.19
2009;Hallwilerseelauf;Male;49;M45;8268;137.8;9.19
2008;Hallwilerseelauf;Male;62;M60;8269;137.82;9.19
2017;Hallwilerseelauf;Male;74;M70;8269;137.82;9.19
2002;Hallwilerseelauf;Male;32;M30;8269;137.82;9.19
2006;Hallwilerseelauf;Male;29;M25;8270;137.83;9.19
2006;Hallwilerseelauf;Male;29;M25;8270;137.83;9.18
2006;Hallwilerseelauf;Male;29;M25;8270;137.83;9.18
2007;Hallwilerseelauf;Male;82;M80;8270;137.83;9.18
2018;Hallwilerseelauf;Male;48;M45;8270;137.83;9.18
2014;Hallwilerseelauf;Male;21;M20;8271;137.85;9.18
2004;Hallwilerseelauf;Male;48;M45;8272;137.87;9.18
2018;Hallwilerseelauf;Male;38;M35;8273;137.88;9.18
2008;Hallwilerseelauf;Male;65;M65;8273;137.88;9.18
2017;Hallwilerseelauf;Male;37;M35;8273;137.88;9.18
2006;Hallwilerseelauf;Male;52;M50;8273;137.88;9.18
2002;Hallwilerseelauf;Male;54;M50;8274;137.9;9.18
2016;Hallwilerseelauf;Male;54;M50;8275;137.92;9.18
2006;Hallwilerseelauf;Male;50;M50;8275;137.92;9.18
2008;Hallwilerseelauf;Male;57;M55;8276;137.93;9.18
2019;Hallwilerseelauf;Male;45;M45;8276;137.93;9.18
2019;Hallwilerseelauf;Male;30;M30;8277;137.95;9.18
2015;Hallwilerseelauf;Male;47;M45;8277;137.95;9.18
2019;Hallwilerseelauf;Male;55;M55;8277;137.95;9.18
2013;Hallwilerseelauf;Male;60;M60;8277;137.95;9.18
2019;Hallwilerseelauf;Male;64;M60;8277;137.95;9.18
2007;Hallwilerseelauf;Male;52;M50;8278;137.97;9.18
2005;Hallwilerseelauf;Male;49;M45;8279;137.98;9.17
2014;Hallwilerseelauf;Male;60;M60;8280;138;9.17
2005;Hallwilerseelauf;Male;34;M30;8280;138;9.17
2009;Hallwilerseelauf;Male;51;M50;8280;138;9.17
2014;Hallwilerseelauf;Male;36;M35;8280;138;9.17
2019;Hallwilerseelauf;Male;68;M65;8280;138;9.17
1999;Hallwilerseelauf;Male;43;M40;8281;138.02;9.17
2006;Hallwilerseelauf;Male;60;M60;8281;138.02;9.17
2017;Hallwilerseelauf;Male;65;M65;8281;138.02;9.17
2002;Hallwilerseelauf;Male;63;M60;8281;138.02;9.17
2007;Hallwilerseelauf;Male;44;M40;8282;138.03;9.17
2013;Hallwilerseelauf;Male;26;M25;8283;138.05;9.17
2016;Hallwilerseelauf;Male;21;M20;8283;138.05;9.17
2005;Hallwilerseelauf;Male;39;M35;8284;138.07;9.17
2008;Hallwilerseelauf;Male;66;M65;8285;138.08;9.17
2004;Hallwilerseelauf;Male;30;M30;8285;138.08;9.17
2005;Hallwilerseelauf;Male;61;M60;8285;138.08;9.17
2008;Hallwilerseelauf;Male;65;M65;8287;138.12;9.17
2017;Hallwilerseelauf;Male;43;M40;8287;138.12;9.17
2019;Hallwilerseelauf;Male;38;M35;8287;138.12;9.17
2019;Hallwilerseelauf;Male;41;M40;8288;138.13;9.16
2008;Hallwilerseelauf;Male;39;M35;8288;138.13;9.16
2006;Hallwilerseelauf;Male;81;M80;8289;138.15;9.16
2006;Hallwilerseelauf;Male;50;M50;8290;138.17;9.16
2008;Hallwilerseelauf;Male;52;M50;8291;138.18;9.16
2019;Hallwilerseelauf;Male;49;M45;8291;138.18;9.16
2019;Hallwilerseelauf;Male;58;M55;8291;138.18;9.16
2007;Hallwilerseelauf;Male;39;M35;8292;138.2;9.16
2000;Hallwilerseelauf;Male;54;M50;8292;138.2;9.16
2017;Hallwilerseelauf;Male;34;M30;8293;138.22;9.16
2008;Hallwilerseelauf;Male;40;M40;8293;138.22;9.16
2016;Hallwilerseelauf;Male;46;M45;8293;138.22;9.16
2017;Hallwilerseelauf;Male;32;M30;8293;138.22;9.16
2017;Hallwilerseelauf;Male;47;M45;8293;138.22;9.16
2010;Hallwilerseelauf;Male;49;M45;8294;138.23;9.16
2018;Hallwilerseelauf;Male;32;M30;8294;138.23;9.16
2018;Hallwilerseelauf;Male;37;M35;8294;138.23;9.16
2010;Hallwilerseelauf;Male;48;M45;8295;138.25;9.16
2013;Hallwilerseelauf;Male;38;M35;8295;138.25;9.16
2017;Hallwilerseelauf;Male;24;M20;8295;138.25;9.16
2018;Hallwilerseelauf;Male;23;M20;8295;138.25;9.16
2002;Hallwilerseelauf;Male;100;M95;8296;138.27;9.16
2009;Hallwilerseelauf;Male;50;M50;8296;138.27;9.16
2001;Hallwilerseelauf;Male;53;M50;8297;138.28;9.16
2008;Hallwilerseelauf;Male;38;M35;8297;138.28;9.15
2018;Hallwilerseelauf;Male;55;M55;8297;138.28;9.15
2008;Hallwilerseelauf;Male;40;M40;8298;138.3;9.15
2016;Hallwilerseelauf;Male;70;M70;8299;138.32;9.15
2014;Hallwilerseelauf;Male;54;M50;8299;138.32;9.15
2018;Hallwilerseelauf;Male;46;M45;8300;138.33;9.15
2003;Hallwilerseelauf;Male;64;M60;8300;138.33;9.15
2006;Hallwilerseelauf;Male;38;M35;8300;138.33;9.15
2009;Hallwilerseelauf;Male;59;M55;8301;138.35;9.15
2018;Hallwilerseelauf;Male;40;M40;8301;138.35;9.15
2004;Hallwilerseelauf;Male;47;M45;8301;138.35;9.15
2010;Hallwilerseelauf;Male;54;M50;8303;138.38;9.15
2009;Hallwilerseelauf;Male;48;M45;8303;138.38;9.15
2016;Hallwilerseelauf;Male;50;M50;8304;138.4;9.15
2008;Hallwilerseelauf;Male;35;M35;8305;138.42;9.15
2018;Hallwilerseelauf;Male;42;M40;8305;138.42;9.15
2019;Hallwilerseelauf;Male;55;M55;8305;138.42;9.15
1999;Hallwilerseelauf;Male;49;M45;8305;138.42;9.15
2014;Hallwilerseelauf;Male;21;M20;8305;138.42;9.15
2019;Hallwilerseelauf;Male;63;M60;8307;138.45;9.14
2012;Hallwilerseelauf;Male;55;M55;8308;138.47;9.14
2014;Hallwilerseelauf;Male;73;M70;8308;138.47;9.14
2011;Hallwilerseelauf;Male;36;M35;8308;138.47;9.14
2012;Hallwilerseelauf;Male;31;M30;8309;138.48;9.14
2018;Hallwilerseelauf;Male;28;M25;8309;138.48;9.14
2012;Hallwilerseelauf;Male;30;M30;8309;138.48;9.14
2007;Hallwilerseelauf;Male;40;M40;8311;138.52;9.14
2010;Hallwilerseelauf;Male;62;M60;8312;138.53;9.14
2007;Hallwilerseelauf;Male;58;M55;8312;138.53;9.14
2018;Hallwilerseelauf;Male;43;M40;8312;138.53;9.14
2004;Hallwilerseelauf;Male;51;M50;8313;138.55;9.14
2002;Hallwilerseelauf;Male;19;M18;8314;138.57;9.14
2010;Hallwilerseelauf;Male;44;M40;8314;138.57;9.14
1999;Hallwilerseelauf;Male;68;M65;8314;138.57;9.14
2019;Hallwilerseelauf;Male;56;M55;8315;138.58;9.13
2014;Hallwilerseelauf;Male;25;M25;8315;138.58;9.13
2014;Hallwilerseelauf;Male;47;M45;8316;138.6;9.13
2015;Hallwilerseelauf;Male;31;M30;8316;138.6;9.13
2017;Hallwilerseelauf;Male;23;M20;8316;138.6;9.13
2006;Hallwilerseelauf;Male;37;M35;8317;138.62;9.13
2017;Hallwilerseelauf;Male;55;M55;8317;138.62;9.13
2003;Hallwilerseelauf;Male;67;M65;8317;138.62;9.13
2005;Hallwilerseelauf;Male;80;M80;8318;138.63;9.13
2017;Hallwilerseelauf;Male;37;M35;8318;138.63;9.13
2008;Hallwilerseelauf;Male;72;M70;8318;138.63;9.13
2016;Hallwilerseelauf;Male;42;M40;8318;138.63;9.13
2018;Hallwilerseelauf;Male;62;M60;8318;138.63;9.13
2003;Hallwilerseelauf;Male;20;M20;8319;138.65;9.13
2008;Hallwilerseelauf;Male;52;M50;8320;138.67;9.13
2018;Hallwilerseelauf;Male;51;M50;8320;138.67;9.13
2012;Hallwilerseelauf;Male;34;M30;8321;138.68;9.13
2016;Hallwilerseelauf;Male;51;M50;8322;138.7;9.13
2014;Hallwilerseelauf;Male;21;M20;8323;138.72;9.13
2016;Hallwilerseelauf;Male;53;M50;8323;138.72;9.13
2018;Hallwilerseelauf;Male;48;M45;8324;138.73;9.13
2011;Hallwilerseelauf;Male;50;M50;8324;138.73;9.13
2011;Hallwilerseelauf;Male;25;M25;8324;138.73;9.12
2013;Hallwilerseelauf;Male;77;M75;8324;138.73;9.12
2003;Hallwilerseelauf;Male;50;M50;8324;138.73;9.12
2011;Hallwilerseelauf;Male;68;M65;8325;138.75;9.12
2011;Hallwilerseelauf;Male;52;M50;8325;138.75;9.12
2010;Hallwilerseelauf;Male;27;M25;8326;138.77;9.12
2015;Hallwilerseelauf;Male;31;M30;8327;138.78;9.12
2004;Hallwilerseelauf;Male;68;M65;8327;138.78;9.12
2012;Hallwilerseelauf;Male;47;M45;8327;138.78;9.12
2009;Hallwilerseelauf;Male;73;M70;8327;138.78;9.12
2016;Hallwilerseelauf;Male;53;M50;8328;138.8;9.12
2013;Hallwilerseelauf;Male;49;M45;8328;138.8;9.12
2002;Hallwilerseelauf;Male;68;M65;8328;138.8;9.12
2013;Hallwilerseelauf;Male;49;M45;8328;138.8;9.12
2014;Hallwilerseelauf;Male;40;M40;8329;138.82;9.12
2014;Hallwilerseelauf;Male;40;M40;8329;138.82;9.12
2017;Hallwilerseelauf;Male;18;M18;8329;138.82;9.12
2015;Hallwilerseelauf;Male;69;M65;8330;138.83;9.12
2019;Hallwilerseelauf;Male;42;M40;8330;138.83;9.12
2019;Hallwilerseelauf;Male;49;M45;8330;138.83;9.12
2012;Hallwilerseelauf;Male;34;M30;8330;138.83;9.12
2018;Hallwilerseelauf;Male;55;M55;8331;138.85;9.12
2010;Hallwilerseelauf;Male;46;M45;8331;138.85;9.12
2005;Hallwilerseelauf;Male;58;M55;8331;138.85;9.12
2012;Hallwilerseelauf;Male;70;M70;8331;138.85;9.12
2007;Hallwilerseelauf;Male;34;M30;8332;138.87;9.12
2015;Hallwilerseelauf;Male;29;M25;8332;138.87;9.12
2007;Hallwilerseelauf;Male;48;M45;8332;138.87;9.12
2005;Hallwilerseelauf;Male;61;M60;8332;138.87;9.12
2006;Hallwilerseelauf;Male;43;M40;8333;138.88;9.12
2013;Hallwilerseelauf;Male;45;M45;8333;138.88;9.12
2017;Hallwilerseelauf;Male;27;M25;8333;138.88;9.11
2017;Hallwilerseelauf;Male;41;M40;8333;138.88;9.11
2018;Hallwilerseelauf;Male;58;M55;8334;138.9;9.11
2017;Hallwilerseelauf;Male;54;M50;8334;138.9;9.11
2018;Hallwilerseelauf;Male;34;M30;8335;138.92;9.11
2002;Hallwilerseelauf;Male;41;M40;8336;138.93;9.11
2019;Hallwilerseelauf;Male;39;M35;8336;138.93;9.11
2012;Hallwilerseelauf;Male;44;M40;8337;138.95;9.11
2018;Hallwilerseelauf;Male;55;M55;8337;138.95;9.11
2011;Hallwilerseelauf;Male;55;M55;8337;138.95;9.11
1999;Hallwilerseelauf;Male;61;M60;8338;138.97;9.11
2001;Hallwilerseelauf;Male;57;M55;8339;138.98;9.11
2012;Hallwilerseelauf;Male;29;M25;8339;138.98;9.11
2016;Hallwilerseelauf;Male;61;M60;8339;138.98;9.11
2013;Hallwilerseelauf;Male;51;M50;8339;138.98;9.11
2010;Hallwilerseelauf;Male;35;M35;8341;139.02;9.11
2001;Hallwilerseelauf;Male;42;M40;8341;139.02;9.11
2001;Hallwilerseelauf;Male;42;M40;8342;139.03;9.11
2011;Hallwilerseelauf;Male;58;M55;8342;139.03;9.11
2013;Hallwilerseelauf;Male;32;M30;8342;139.03;9.11
2011;Hallwilerseelauf;Male;44;M40;8343;139.05;9.1
2003;Hallwilerseelauf;Male;50;M50;8343;139.05;9.1
2014;Hallwilerseelauf;Male;52;M50;8343;139.05;9.1
2016;Hallwilerseelauf;Male;48;M45;8344;139.07;9.1
2013;Hallwilerseelauf;Male;36;M35;8344;139.07;9.1
2007;Hallwilerseelauf;Male;69;M65;8344;139.07;9.1
2018;Hallwilerseelauf;Male;41;M40;8345;139.08;9.1
2009;Hallwilerseelauf;Male;34;M30;8346;139.1;9.1
2018;Hallwilerseelauf;Male;49;M45;8347;139.12;9.1
2003;Hallwilerseelauf;Male;41;M40;8347;139.12;9.1
2001;Hallwilerseelauf;Male;54;M50;8347;139.12;9.1
2013;Hallwilerseelauf;Male;42;M40;8347;139.12;9.1
2007;Hallwilerseelauf;Male;34;M30;8349;139.15;9.1
2018;Hallwilerseelauf;Male;33;M30;8349;139.15;9.1
2011;Hallwilerseelauf;Male;60;M60;8350;139.17;9.1
2009;Hallwilerseelauf;Male;54;M50;8351;139.18;9.1
2004;Hallwilerseelauf;Male;31;M30;8352;139.2;9.09
2002;Hallwilerseelauf;Male;43;M40;8352;139.2;9.09
2018;Hallwilerseelauf;Male;35;M35;8352;139.2;9.09
2017;Hallwilerseelauf;Male;50;M50;8352;139.2;9.09
2019;Hallwilerseelauf;Male;42;M40;8353;139.22;9.09
2007;Hallwilerseelauf;Male;44;M40;8354;139.23;9.09
2018;Hallwilerseelauf;Male;66;M65;8354;139.23;9.09
2009;Hallwilerseelauf;Male;33;M30;8355;139.25;9.09
2011;Hallwilerseelauf;Male;55;M55;8356;139.27;9.09
2007;Hallwilerseelauf;Male;58;M55;8357;139.28;9.09
2014;Hallwilerseelauf;Male;49;M45;8357;139.28;9.09
2011;Hallwilerseelauf;Male;45;M45;8357;139.28;9.09
2011;Hallwilerseelauf;Male;44;M40;8358;139.3;9.09
2014;Hallwilerseelauf;Male;30;M30;8359;139.32;9.09
2017;Hallwilerseelauf;Male;26;M25;8360;139.33;9.09
2019;Hallwilerseelauf;Male;55;M55;8360;139.33;9.09
2017;Hallwilerseelauf;Male;21;M20;8361;139.35;9.09
2016;Hallwilerseelauf;Male;42;M40;8363;139.38;9.08
2006;Hallwilerseelauf;Male;44;M40;8363;139.38;9.08
2006;Hallwilerseelauf;Male;70;M70;8363;139.38;9.08
2019;Hallwilerseelauf;Male;68;M65;8364;139.4;9.08
2013;Hallwilerseelauf;Male;35;M35;8364;139.4;9.08
2017;Hallwilerseelauf;Male;68;M65;8364;139.4;9.08
2019;Hallwilerseelauf;Male;62;M60;8366;139.43;9.08
2011;Hallwilerseelauf;Male;53;M50;8366;139.43;9.08
2008;Hallwilerseelauf;Male;42;M40;8368;139.47;9.08
2016;Hallwilerseelauf;Male;39;M35;8368;139.47;9.08
2019;Hallwilerseelauf;Male;47;M45;8369;139.48;9.08
2006;Hallwilerseelauf;Male;34;M30;8369;139.48;9.08
2004;Hallwilerseelauf;Male;51;M50;8369;139.48;9.08
2016;Hallwilerseelauf;Male;66;M65;8369;139.48;9.08
2008;Hallwilerseelauf;Male;33;M30;8370;139.5;9.08
2005;Hallwilerseelauf;Male;38;M35;8370;139.5;9.08
2008;Hallwilerseelauf;Male;38;M35;8370;139.5;9.07
2019;Hallwilerseelauf;Male;34;M30;8370;139.5;9.07
2018;Hallwilerseelauf;Male;52;M50;8370;139.5;9.07
2006;Hallwilerseelauf;Male;39;M35;8370;139.5;9.07
2007;Hallwilerseelauf;Male;33;M30;8370;139.5;9.07
2004;Hallwilerseelauf;Male;53;M50;8371;139.52;9.07
2010;Hallwilerseelauf;Male;52;M50;8371;139.52;9.07
2017;Hallwilerseelauf;Male;53;M50;8371;139.52;9.07
2008;Hallwilerseelauf;Male;52;M50;8371;139.52;9.07
2006;Hallwilerseelauf;Male;43;M40;8372;139.53;9.07
2014;Hallwilerseelauf;Male;52;M50;8372;139.53;9.07
2006;Hallwilerseelauf;Male;49;M45;8372;139.53;9.07
2002;Hallwilerseelauf;Male;62;M60;8372;139.53;9.07
2011;Hallwilerseelauf;Male;62;M60;8373;139.55;9.07
2011;Hallwilerseelauf;Male;33;M30;8374;139.57;9.07
2015;Hallwilerseelauf;Male;37;M35;8375;139.58;9.07
2012;Hallwilerseelauf;Male;56;M55;8375;139.58;9.07
2000;Hallwilerseelauf;Male;26;M25;8375;139.58;9.07
1999;Hallwilerseelauf;Male;42;M40;8375;139.58;9.07
2019;Hallwilerseelauf;Male;57;M55;8376;139.6;9.07
2005;Hallwilerseelauf;Male;33;M30;8376;139.6;9.07
2007;Hallwilerseelauf;Male;58;M55;8377;139.62;9.07
2017;Hallwilerseelauf;Male;28;M25;8378;139.63;9.07
2007;Hallwilerseelauf;Male;47;M45;8378;139.63;9.07
2014;Hallwilerseelauf;Male;68;M65;8378;139.63;9.07
2012;Hallwilerseelauf;Male;48;M45;8379;139.65;9.06
2019;Hallwilerseelauf;Male;46;M45;8380;139.67;9.06
2014;Hallwilerseelauf;Male;51;M50;8380;139.67;9.06
2017;Hallwilerseelauf;Male;66;M65;8380;139.67;9.06
2010;Hallwilerseelauf;Male;29;M25;8380;139.67;9.06
2003;Hallwilerseelauf;Male;44;M40;8382;139.7;9.06
2003;Hallwilerseelauf;Male;39;M35;8383;139.72;9.06
2019;Hallwilerseelauf;Male;37;M35;8383;139.72;9.06
2018;Hallwilerseelauf;Male;52;M50;8384;139.73;9.06
2014;Hallwilerseelauf;Male;63;M60;8385;139.75;9.06
2000;Hallwilerseelauf;Male;32;M30;8386;139.77;9.06
2017;Hallwilerseelauf;Male;42;M40;8386;139.77;9.06
2011;Hallwilerseelauf;Male;48;M45;8387;139.78;9.06
2014;Hallwilerseelauf;Male;59;M55;8388;139.8;9.06
2006;Hallwilerseelauf;Male;57;M55;8388;139.8;9.06
2010;Hallwilerseelauf;Male;46;M45;8388;139.8;9.06
2019;Hallwilerseelauf;Male;58;M55;8388;139.8;9.05
2005;Hallwilerseelauf;Male;42;M40;8389;139.82;9.05
2008;Hallwilerseelauf;Male;47;M45;8389;139.82;9.05
2011;Hallwilerseelauf;Male;44;M40;8390;139.83;9.05
2012;Hallwilerseelauf;Male;48;M45;8390;139.83;9.05
2019;Hallwilerseelauf;Male;52;M50;8390;139.83;9.05
2019;Hallwilerseelauf;Male;57;M55;8391;139.85;9.05
2009;Hallwilerseelauf;Male;51;M50;8391;139.85;9.05
2004;Hallwilerseelauf;Male;47;M45;8392;139.87;9.05
2018;Hallwilerseelauf;Male;42;M40;8392;139.87;9.05
2014;Hallwilerseelauf;Male;53;M50;8392;139.87;9.05
2018;Hallwilerseelauf;Male;38;M35;8393;139.88;9.05
2016;Hallwilerseelauf;Male;52;M50;8393;139.88;9.05
2006;Hallwilerseelauf;Male;64;M60;8393;139.88;9.05
2019;Hallwilerseelauf;Male;56;M55;8394;139.9;9.05
2018;Hallwilerseelauf;Male;54;M50;8396;139.93;9.05
2005;Hallwilerseelauf;Male;57;M55;8396;139.93;9.05
2018;Hallwilerseelauf;Male;45;M45;8397;139.95;9.05
2008;Hallwilerseelauf;Male;44;M40;8398;139.97;9.05
2006;Hallwilerseelauf;Male;28;M25;8398;139.97;9.04
2014;Hallwilerseelauf;Male;53;M50;8399;139.98;9.04
2019;Hallwilerseelauf;Male;57;M55;8399;139.98;9.04
2002;Hallwilerseelauf;Male;58;M55;8399;139.98;9.04
2011;Hallwilerseelauf;Male;20;M20;8400;140;9.04
2008;Hallwilerseelauf;Male;35;M35;8401;140.02;9.04
2018;Hallwilerseelauf;Male;68;M65;8402;140.03;9.04
2006;Hallwilerseelauf;Male;35;M35;8403;140.05;9.04
2005;Hallwilerseelauf;Male;50;M50;8404;140.07;9.04
2015;Hallwilerseelauf;Male;40;M40;8404;140.07;9.04
2017;Hallwilerseelauf;Male;49;M45;8404;140.07;9.04
2008;Hallwilerseelauf;Male;55;M55;8404;140.07;9.04
2018;Hallwilerseelauf;Male;42;M40;8404;140.07;9.04
2015;Hallwilerseelauf;Male;50;M50;8404;140.07;9.04
2004;Hallwilerseelauf;Male;59;M55;8406;140.1;9.04
2005;Hallwilerseelauf;Male;47;M45;8406;140.1;9.04
2003;Hallwilerseelauf;Male;30;M30;8406;140.1;9.04
2018;Hallwilerseelauf;Male;58;M55;8406;140.1;9.04
2007;Hallwilerseelauf;Male;49;M45;8407;140.12;9.03
2010;Hallwilerseelauf;Male;61;M60;8409;140.15;9.03
2012;Hallwilerseelauf;Male;51;M50;8409;140.15;9.03
2007;Hallwilerseelauf;Male;58;M55;8409;140.15;9.03
2002;Hallwilerseelauf;Male;31;M30;8409;140.15;9.03
2017;Hallwilerseelauf;Male;41;M40;8411;140.18;9.03
2004;Hallwilerseelauf;Male;57;M55;8411;140.18;9.03
2015;Hallwilerseelauf;Male;38;M35;8412;140.2;9.03
2013;Hallwilerseelauf;Male;33;M30;8412;140.2;9.03
2013;Hallwilerseelauf;Male;36;M35;8412;140.2;9.03
2012;Hallwilerseelauf;Male;47;M45;8413;140.22;9.03
2008;Hallwilerseelauf;Male;54;M50;8413;140.22;9.03
2007;Hallwilerseelauf;Male;64;M60;8413;140.22;9.03
2004;Hallwilerseelauf;Male;44;M40;8413;140.22;9.03
2005;Hallwilerseelauf;Male;37;M35;8413;140.22;9.03
2019;Hallwilerseelauf;Male;49;M45;8414;140.23;9.03
2004;Hallwilerseelauf;Male;51;M50;8414;140.23;9.03
2009;Hallwilerseelauf;Male;34;M30;8414;140.23;9.03
2011;Hallwilerseelauf;Male;36;M35;8415;140.25;9.03
2008;Hallwilerseelauf;Male;47;M45;8416;140.27;9.03
2008;Hallwilerseelauf;Male;37;M35;8416;140.27;9.03
2018;Hallwilerseelauf;Male;68;M65;8416;140.27;9.03
2003;Hallwilerseelauf;Male;42;M40;8417;140.28;9.02
2019;Hallwilerseelauf;Male;45;M45;8417;140.28;9.02
2019;Hallwilerseelauf;Male;48;M45;8418;140.3;9.02
2017;Hallwilerseelauf;Male;49;M45;8418;140.3;9.02
2001;Hallwilerseelauf;Male;49;M45;8419;140.32;9.02
2000;Hallwilerseelauf;Male;73;M70;8419;140.32;9.02
2018;Hallwilerseelauf;Male;37;M35;8419;140.32;9.02
2014;Hallwilerseelauf;Male;61;M60;8420;140.33;9.02
2013;Hallwilerseelauf;Male;40;M40;8421;140.35;9.02
2019;Hallwilerseelauf;Male;35;M35;8421;140.35;9.02
2016;Hallwilerseelauf;Male;51;M50;8421;140.35;9.02
2014;Hallwilerseelauf;Male;64;M60;8422;140.37;9.02
2014;Hallwilerseelauf;Male;35;M35;8423;140.38;9.02
2014;Hallwilerseelauf;Male;50;M50;8423;140.38;9.02
2012;Hallwilerseelauf;Male;46;M45;8423;140.38;9.02
2010;Hallwilerseelauf;Male;31;M30;8424;140.4;9.02
2006;Hallwilerseelauf;Male;30;M30;8424;140.4;9.02
2010;Hallwilerseelauf;Male;41;M40;8425;140.42;9.02
2014;Hallwilerseelauf;Male;43;M40;8426;140.43;9.01
2008;Hallwilerseelauf;Male;25;M25;8426;140.43;9.01
2011;Hallwilerseelauf;Male;26;M25;8426;140.43;9.01
2005;Hallwilerseelauf;Male;44;M40;8426;140.43;9.01
2011;Hallwilerseelauf;Male;53;M50;8426;140.43;9.01
2010;Hallwilerseelauf;Male;49;M45;8427;140.45;9.01
